,base_text,tweet_class
216,We arrest people from all backgrounds for looking at indecent images of children. Help is available to change your behaviour from Stop It Now. Confidential Helpline 0808 1000 900,0
217,"If you need to report domestic abuse, but don't want to do it over the phone, you can now use our new online form but always phone 999 in an emergency. More at:",0
218,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford in relation to the crime of : Robbery #police,0
219,Could you benefit from our Telephone Witness Statement service? It allows those who have been subject of a crime to provide a statement over the phone without ever having to attend a police station or receive a visit.,0
220,"#UPDATE | We’ve identified the mother as a result of our earlier appeal and she is now receiving appropriate care. 

We will be speaking to her in due course. 

Thank you to everyone for sharing the appeal.",0
221,"Coroners Appeal: Mohammed Khan, Bradford  #police #appeal",0
222,"Crime continues to fall across West Yorkshire with an 8.8% per cent reduction in offences across the county, meaning 25,840 fewer victims.

Find out more and see the full stats at:",0
223,"Did you know, you can report crime online, through our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones and tablets. Save time, do it online.",0
224,Modern slavery could be happening on your doorstep. Let's learn to spot the signs. #SlaveryOnYourDoorstep. Find out more at:,0
225,"Get access to hundreds of Frequently Asked Questions in the new Ask The Police tool built in to our website. Simply search or use the easy to use A-Z of our most commonly asked questions, save time, do it online. Find out more at:",0
226,#ScamAlert | Greater Manchester Police are aware of a national increase in this scam. Please help us to share this message to protect our community. Follow @gmpfraud for latest updates.,0
227,"#ReportOnline | If its not an emergency, you can report a crime or incident, pass on info about crime, ask a question or make a complaint through our website  
Online reporting frees our call handlers to deal with emergency 999 &amp; other non-emergency calls",0
228,"#ReportOnline | Did you know you can report non-urgent crimes online? This includes road traffic incidents, antisocial behaviour and more. We have online reporting tools or livechat - where you can message a 101 operator. 
Visit our website to learn more",0
229,"We've been busy with phone calls this week. Did you know there's other ways you can report a non-emergency crime to GMP? 
#ReportOnline  
#Livechat  (grey chat button) 
Keep the phone lines free for those who need them",0
230,"Try out our new virtual reality car park as it puts you in the shoes of a car thief. It shows you how to better protect your vehicle. 

Racing Driver and motoring journalist Vicki Butler-Henderson explains how it works. 

Try it for yourself",0
231,"Know a diamond who works for @WMPolice or a community member who has gone the extra mile to making the #WestMidlands a safer place?

Our Diamond Awards are back, celebrating staff &amp; members of the public.

Know someone who deserves an award?

Nominate",0
232,"We've been extremely busy with phone calls this week. Did you know there's other ways you can report a non-emergency crime?

#ReportOnline  
#Livechat  (grey chat button) 

Keep the phone lines free for those who need them.",0
233,"@Kate0liver Hi Kate, we can't take reports via Twitter as it's not monitored 24/7. You can report parking infringements to the local council:  Or report parking obstructions to your local policing team:",0
234,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Theft #police,0
235,"The signs of child exploitation can be hard to see. 

⏰ Exploitation happens gradually over time. 

 If you're worried that a child you care about is at risk, tap the link below for advice and help.

#EyesOpen @WestMidsVRU",0
236,"Criminals will target young people and ask them to use their bank accounts for moving money which is linked to crimes such as firearms, drugs and human trafficking. Find out more:",0
237,Domestic abuse doesn't always involve physical violence. Controlling behaviour is still abuse. We're still here to help during the Coronavirus lockdown.,0
238,Criminals may try to use this as opportunity to send phishing emails or texts. Check out our advice below to stay safe  #Census2021,0
239,"If you're worried that a child could be at risk of neglect or abuse during Covid-19, the NSPCC have advice on spotting the signs of who you can contact.",0
240,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds West in relation to the crime of : Theft From Shop #police",0
241,"If you sign up to West Yorkshire Community Alert, you can specialise your interest groups and receive crime information tailored to your interests. You can find out more at",0
242,"Did you know, you can report crime via our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones and tablets. Save time, do it online.",0
243,"If you are concerned about your safety you can download the free @Hollie_Guard app to help you feel safe. 

A simple tap or shake of your phone records what’s happening, calls your emergency contact and gives them your location. 
 
Download on your Apple device",0
